"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Ureña, José",570632,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bell, Josh",605137,2018,"2","5","0","0","0","0","0","0","0","2","0","0",,"0"
"Zimmer, Bradley",605548,2018,"4","1","0","0","0","0","0","0","0","4","0","0",,"0"
"Strasburg, Stephen",544931,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Goins, Ryan",572365,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Martin, Russell",431145,2018,"0","3","0","0","0","0","0","0","0","0","0","0",,"0"
"McGuire, Reese",624512,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Hicks, Aaron",543305,2018,"11","2","0","0","2","0","1","1","0","6","5","0",,"2"
"Panik, Joe",605412,2018,"4","2","0","0","0","0","1","0","0","4","0","0",,"1"
"Moustakas, Mike",519058,2018,"4","1","0","0","0","0","1","0","0","4","0","0",,"1"
"Sardinas, Luis",596143,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Allen, Greg",656185,2018,"21","3","0","1","0","0","0","0","0","19","1","1",,"0"
"Johnson Jr., Sherman",582473,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Ahmed, Nick",605113,2018,"5","4","0","0","1","0","1","0","0","4","1","0",,"1"
"Richard, Clayton",453385,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"DeJong, Paul",657557,2018,"1","1","0","0","1","0","0","0","0","1","0","0",,"0"
"Calhoun, Willie",641432,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Tapia, Raimel",606132,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Adduci, James",451192,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Longoria, Evan",446334,2018,"3","1","0","0","3","0","1","0","0","3","0","0",,"1"
"Castillo, Welington",456078,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Maxwell, Bruce",622194,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Núñez, Eduardo",456488,2018,"7","2","0","0","2","0","1","0","0","7","0","0",,"1"
"Suzuki, Ichiro",400085,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Stevenson, Andrew",664057,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Urías, Luis",649966,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Mahtook, Mikie",543484,2018,"4","1","0","0","5","0","2","0","0","4","0","0",,"2"
"Pham, Tommy",502054,2018,"15","7","0","0","0","0","5","0","1","14","1","0",,"6"
"Bauers, Jake",641343,2018,"6","6","0","0","0","0","1","0","0","6","0","0",,"1"
"Shaw, Travis",543768,2018,"5","2","0","0","1","0","0","0","0","4","1","0",,"0"
"Rodríguez, Ronny",500135,2018,"2","0","0","0","1","0","0","0","0","2","0","0",,"0"
"Gardner, Brett",458731,2018,"16","2","0","0","0","0","1","0","0","15","1","0",,"1"
"Arcia, Francisco",516472,2018,"1","0","0","0","0","0","0","0","0","0","0","1",,"0"
"Cruz, Tony",488810,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Devers, Rafael",646240,2018,"5","2","0","0","1","0","2","0","0","4","1","0",,"2"
"Story, Trevor",596115,2018,"27","6","0","0","3","0","0","0","0","27","0","0",,"0"
"Escobar, Eduardo",500871,2018,"2","3","0","1","1","0","0","0","1","2","0","0",,"1"
"Avila, Alex",488671,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Tucker, Kyle",663656,2018,"1","1","0","0","0","0","0","0","0","1","0","0",,"0"
"Parra, Gerardo",467827,2018,"11","4","0","0","2","0","1","0","0","10","1","0",,"1"
"Pence, Hunter",452254,2018,"5","1","0","0","1","0","0","0","0","4","1","0",,"0"
"Herrera, Dilson",599096,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Taylor, Michael A.",572191,2018,"24","6","0","0","1","0","0","1","0","16","8","0",,"1"
"Nola, Aaron",605400,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Jones, JaCoby",592444,2018,"13","5","0","0","1","0","3","0","0","11","2","0",,"3"
"Castellanos, Nick",592206,2018,"2","1","0","0","0","0","1","0","1","2","0","0",,"2"
"Plouffe, Trevor",461858,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Hamels, Cole",430935,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Telis, Tomás",542513,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Smith, Dominic",642086,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Beltré, Adrian",134181,2018,"1","0","0","0","0","0","0","0","0","0","1","0",,"0"
"Archer, Chris",502042,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Anderson, Chase",502624,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Brito, Sócrates",593647,2018,"0","1","0","0","1","0","1","0","0","0","0","0",,"1"
"Andreoli, John",607430,2018,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Quintana, Jose",500779,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Maile, Luke",571912,2018,"2","0","0","0","2","0","0","0","0","2","0","0",,"0"
"Candelario, Jeimer",600869,2018,"3","2","0","0","1","0","2","0","0","3","0","0",,"2"
"Ortega, Rafael",542364,2018,"5","1","1","0","0","0","1","0","0","5","0","0",,"1"
"Cozart, Zack",446359,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Caratini, Victor",605170,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Young, Chris",455759,2018,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Beckham, Gordon",493596,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"García, Adolis",666969,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lyles, Jordan",543475,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Brinson, Lewis",621446,2018,"2","1","0","0","0","0","1","0","0","2","0","0",,"1"
"Kozma, Pete",518902,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Davis, J.D.",605204,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Morrison, Logan",489149,2018,"1","0","0","0","0","0","0","1","0","1","0","0",,"1"
"Pérez, Roberto",547379,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Ruiz, Rio",547004,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Blach, Ty",621389,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Fowler, Dustin",641583,2018,"6","4","0","0","1","0","0","0","0","6","0","0",,"0"
"Kieboom, Spencer",571851,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Gray, Jon",592351,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Velazquez, Andrew",623205,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Herrera, Rosell",594011,2018,"3","5","0","0","1","0","1","0","0","2","1","0",,"1"
"Garcia, Greg",594824,2018,"3","1","0","0","1","0","0","0","0","3","0","0",,"0"
"Haase, Eric",606992,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Miley, Wade",489119,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Díaz, Elias",553869,2018,"0","1","0","0","0","0","2","0","0","0","0","0",,"2"
"Barnes, Austin",605131,2018,"4","2","1","0","0","0","0","0","0","2","2","0",,"0"
"Arcia, Orlando",606115,2018,"7","2","2","0","0","0","0","0","0","5","2","0",,"0"
"Renfroe, Hunter",592669,2018,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Greinke, Zack",425844,2018,"3","0","0","0","0","0","0","0","0","2","1","0",,"0"
"Blandino, Alex",607468,2018,"0","0","0","0","1","0","0","0","0","0","0","0",,"0"
"Wacha, Michael",608379,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bradley Jr., Jackie",598265,2018,"17","1","0","0","0","0","1","0","0","15","2","0",,"1"
"Peralta, David",444482,2018,"4","0","0","0","1","0","1","0","0","4","0","0",,"1"
"Odor, Rougned",596059,2018,"12","11","1","0","1","0","6","1","0","12","0","0",,"7"
"Briceño, José",593993,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Saladino, Tyler",573135,2018,"2","2","0","0","0","0","1","0","0","2","0","0",,"1"
"Buehler, Walker",621111,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Mazara, Nomar",608577,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Gurriel Jr., Yuli",493329,2018,"5","0","1","0","1","0","0","0","0","5","0","0",,"0"
"Utley, Chase",400284,2018,"3","1","0","0","0","0","0","0","0","3","0","0",,"0"
"Pillar, Kevin",607680,2018,"14","2","1","0","2","0","1","0","0","11","2","1",,"1"
"Freeland, Kyle",607536,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Headley, Chase",452104,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Romine, Andrew",461865,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Chisenhall, Lonnie",502082,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Orf, Nate",644337,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Marisnick, Jake",545350,2018,"6","2","0","0","1","0","1","0","0","6","0","0",,"1"
"Hernández, Teoscar",606192,2018,"5","4","1","0","1","0","0","0","0","2","3","0",,"0"
"Moore, Adam",446192,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cuevas, Noel",571595,2018,"1","0","0","0","1","0","0","1","0","1","0","0",,"1"
"Moreland, Mitch",519048,2018,"2","0","0","0","1","0","0","0","0","1","1","0",,"0"
"Federowicz, Tim",543148,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Bostick, Christopher",607471,2018,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vargas, Ildemaro",545121,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Knapp, Andrew",595284,2018,"1","0","0","0","1","0","0","0","0","1","0","0",,"0"
"Murphy, Tom",608596,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Choi, Ji Man",596847,2018,"2","0","0","0","0","0","0","2","0","1","1","0",,"2"
"Cruz Jr., Nelson",443558,2018,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Alberto, Hanser",593643,2018,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Realmuto, J.T.",592663,2018,"3","2","0","0","1","0","1","0","0","3","0","0",,"1"
"Wong, Kolten",543939,2018,"6","5","0","0","3","0","0","0","0","6","0","0",,"0"
