"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Capra, Vinny",681962,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Soler, Jorge",624585,2023,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Lopez, Nicky",670032,2023,"6","2","0","0","0","0","0","0","0","6","0","0",,"0"
"Rendon, Anthony",543685,2023,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Heyward, Jason",518792,2023,"2","2","0","0","1","0","2","0","0","2","0","0",,"2"
"Bleday, JJ",668709,2023,"5","1","0","0","0","0","3","0","0","5","0","0",,"3"
"Hernández, Teoscar",606192,2023,"7","2","0","0","1","0","1","0","0","6","1","0",,"1"
"Frelick, Sal",686217,2023,"7","0","0","0","1","0","0","0","0","7","0","0",,"0"
"Mejía, Francisco",642336,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Mervis, Matt",670223,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Cabrera, Oswaldo",665828,2023,"8","0","0","0","0","0","1","0","0","6","2","0",,"1"
"Springer III, George",543807,2023,"20","5","0","0","1","0","0","0","0","17","3","0",,"0"
"Choi, Ji Man",596847,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Lamb, Jake",571875,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Amaya, Miguel",665804,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Vargas, Miguel",678246,2023,"3","2","0","0","1","0","2","1","0","3","0","0",,"3"
"Ohtani, Shohei",660271,2023,"20","5","1","0","3","0","3","0","0","15","5","0",,"3"
"Triolo, Jared",669707,2023,"6","1","0","0","1","0","0","0","0","5","1","0",,"0"
"Contreras, William",661388,2023,"6","0","0","1","0","0","0","0","0","6","0","0",,"0"
"Meneses, Joey",608841,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Arroyo, Christian",624414,2023,"1","3","0","0","1","0","0","0","0","1","0","0",,"0"
"Dubón, Mauricio",643289,2023,"7","2","0","0","0","0","0","0","0","6","1","0",,"0"
"Mastrobuoni, Miles",670156,2023,"13","1","0","0","0","0","0","0","0","12","1","0",,"0"
"Lukes, Nathan",664770,2023,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rodríguez, Endy",682848,2023,"0","0","0","0","0","0","1","0","0","0","0","0",,"1"
"Rojas, Miguel",500743,2023,"8","3","0","0","1","0","2","0","0","5","3","0",,"2"
"Carroll, Corbin",682998,2023,"54","3","2","0","3","0","0","0","0","42","12","0",,"0"
"Olivares, Edward",658668,2023,"11","5","0","0","1","0","1","0","0","11","0","0",,"1"
"LeMahieu, DJ",518934,2023,"2","2","0","0","0","0","0","0","0","2","0","0",,"0"
"Witt Jr., Bobby",677951,2023,"49","13","2","0","2","0","5","2","1","44","5","0",,"8"
"Calhoun, Kole",594777,2023,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Torres, Gleyber",650402,2023,"13","5","1","0","1","0","0","1","0","9","3","1",,"1"
"Davis, Jonathan",641505,2023,"1","2","0","0","0","0","1","0","0","1","0","0",,"1"
