"last_name, first_name","player_id","year","r_total_stolen_base","r_caught_stealing_2b","r_caught_stealing_3b","r_caught_stealing_home","r_defensive_indiff","r_interference","r_pickoff_1b","r_pickoff_2b","r_pickoff_3b","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","r_stolen_base_pct","r_total_pickoff"
"Dunn, Blake",694362,2024,"2","0","0","0","0","0","0","0","0","1","1","0",,"0"
"Busch, Michael",683737,2024,"2","1","0","0","2","0","0","0","0","2","0","0",,"0"
"Lukes, Nathan",664770,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Buxton, Byron",621439,2024,"7","2","0","0","0","0","0","0","0","7","0","0",,"0"
"Arraez, Luis",650333,2024,"9","3","0","0","0","0","0","0","0","7","2","0",,"0"
"Siani, Michael",672279,2024,"20","3","0","0","0","0","1","0","0","18","2","0",,"1"
"Robles, Victor",645302,2024,"34","1","0","1","0","0","1","0","0","21","13","0",,"1"
"Alvarez, Yordan",670541,2024,"6","0","0","0","2","0","0","0","0","5","1","0",,"0"
"Johnson, Bryce",669369,2024,"1","1","0","0","0","0","1","0","0","1","0","0",,"1"
"Lux, Gavin",666158,2024,"5","2","0","0","1","0","0","0","0","5","0","0",,"0"
"Trout, Mike",545361,2024,"6","1","0","0","0","0","0","0","0","5","1","0",,"0"
"Verdugo, Alex",657077,2024,"2","1","0","0","0","0","0","0","0","2","0","0",,"0"
"Wade, Tyler",642180,2024,"8","1","0","0","0","0","1","0","0","8","0","0",,"1"
"Perez, Salvador",521692,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Serven, Brian",661531,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Rortvedt, Ben",666163,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Soler, Jorge",624585,2024,"1","0","0","0","0","0","0","0","0","1","0","0",,"0"
"Ortega, Rafael",542364,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Campusano, Luis",669134,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Caminero, Junior",691406,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Adames, Willy",642715,2024,"21","2","2","0","0","0","0","1","0","20","1","0",,"1"
"DeJong, Paul",657557,2024,"2","2","0","0","1","0","0","0","0","2","0","0",,"0"
"Teodosio, Bryce",669326,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Acuña, Luisangel",682668,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Schunk, Aaron",668845,2024,"0","1","0","0","0","0","0","0","0","0","0","0",,"0"
"Vilade, Ryan",668723,2024,"0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"Carter, Evan",694497,2024,"2","0","0","0","0","0","0","0","0","2","0","0",,"0"
"Bohm, Alec",664761,2024,"5","1","0","1","1","0","1","0","0","5","0","0",,"1"
"Jiménez, Eloy",650391,2024,"3","0","0","0","0","0","0","0","0","3","0","0",,"0"
